request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
profile-00401,13035,4500,277,tenant-02,standard,2600,280,profile-rag-13,,
profile-00402,13071,93,78,tenant-05,interactive,950,145,,,
profile-00403,13185,1617,71,tenant-16,standard,2600,280,profile-rag-07,,
profile-00404,13235,360,62,tenant-04,interactive,950,145,profile-chat-44,,
profile-00405,13240,220,589,tenant-19,standard,2600,280,profile-code-16,,
profile-00406,13259,919,61,tenant-11,standard,2600,280,profile-chat-11,,
profile-00407,13279,1245,83,tenant-12,standard,2600,280,profile-rag-05,,
profile-00408,13349,224,202,tenant-04,interactive,950,145,,,
profile-00409,13378,1700,213,tenant-01,batch,8000,900,profile-rag-29,,
profile-00410,13444,4032,96,tenant-16,batch,8000,900,,,
profile-00411,13456,4500,110,tenant-19,standard,2600,280,profile-rag-35,26974,
profile-00412,13477,412,1024,tenant-15,interactive,950,145,,,
profile-00413,13652,2350,175,tenant-01,batch,8000,900,,,
profile-00414,13687,2268,86,tenant-13,batch,8000,900,profile-rag-03,,
profile-00415,13741,1391,101,tenant-11,standard,2600,280,profile-rag-08,,
profile-00416,13837,1883,241,tenant-17,standard,2600,280,profile-rag-13,,
profile-00417,13838,95,62,tenant-17,interactive,950,145,profile-chat-07,,
profile-00418,13843,220,323,tenant-03,standard,2600,280,,,
profile-00419,13846,220,989,tenant-20,interactive,950,145,,,
profile-00420,13848,2653,118,tenant-02,standard,2600,280,profile-rag-33,,
profile-00421,13870,220,351,tenant-16,standard,2600,280,,,
profile-00422,13875,156,95,tenant-16,interactive,950,145,,,
profile-00423,13882,74,65,tenant-10,interactive,950,145,,,
profile-00424,13889,220,296,tenant-01,interactive,950,145,,,
profile-00425,13897,84,37,tenant-16,interactive,950,145,,,
profile-00426,13929,5649,110,tenant-03,interactive,950,145,profile-rag-16,,
profile-00427,13933,1700,93,tenant-17,batch,8000,900,,,
profile-00428,13948,131,31,tenant-11,interactive,950,145,profile-chat-23,,
profile-00429,13967,2230,55,tenant-05,standard,2600,280,profile-rag-31,,
profile-00430,13973,728,708,tenant-02,standard,2600,280,,,
profile-00431,13989,1746,159,tenant-06,interactive,950,145,profile-rag-16,,
profile-00432,13991,3136,420,tenant-06,batch,8000,900,profile-rag-09,,
profile-00433,14027,4500,232,tenant-01,standard,2600,280,profile-rag-34,,
profile-00434,14092,5400,214,tenant-13,batch,8000,900,profile-rag-11,,
profile-00435,14133,162,53,tenant-15,interactive,950,145,,,
profile-00436,14157,304,140,tenant-16,interactive,950,145,,,
profile-00437,14170,6024,188,tenant-03,standard,2600,280,profile-rag-14,,
profile-00438,14196,763,761,tenant-19,interactive,950,145,,,
profile-00439,14198,2508,61,tenant-12,standard,2600,280,profile-rag-16,,
profile-00440,14220,86,123,tenant-08,interactive,950,145,,,
profile-00441,14240,4105,212,tenant-06,batch,8000,900,profile-rag-23,,
profile-00442,14241,67,47,tenant-20,interactive,950,145,,,
profile-00443,14248,97,44,tenant-16,interactive,950,145,,,
profile-00444,14257,120,38,tenant-05,interactive,950,145,,,
profile-00445,14257,92,20,tenant-04,interactive,950,145,,,
profile-00446,14265,583,232,tenant-14,interactive,950,145,,,
profile-00447,14285,40,40,tenant-15,interactive,950,145,profile-chat-28,,
profile-00448,14296,1776,167,tenant-05,batch,8000,900,,,
profile-00449,14319,66,40,tenant-19,interactive,950,145,,,
profile-00450,14337,368,377,tenant-07,standard,2600,280,,,
profile-00451,14364,560,63,tenant-20,interactive,950,145,profile-chat-31,,
profile-00452,14367,1700,91,tenant-07,batch,8000,900,profile-rag-16,,
profile-00453,14372,1767,84,tenant-07,batch,8000,900,,,
profile-00454,14401,2472,69,tenant-02,standard,2600,280,profile-rag-24,,
profile-00455,14430,509,308,tenant-11,interactive,950,145,,,
profile-00456,14434,38,74,tenant-12,interactive,950,145,,,
profile-00457,14482,220,140,tenant-13,interactive,950,145,,,
profile-00458,14488,2559,80,tenant-15,batch,8000,900,,,
profile-00459,14529,4500,110,tenant-13,batch,8000,900,profile-rag-28,,
profile-00460,14536,154,44,tenant-14,interactive,950,145,profile-chat-42,,
profile-00461,14543,2252,227,tenant-02,batch,8000,900,,,
profile-00462,14552,414,45,tenant-14,interactive,950,145,profile-chat-44,,
profile-00463,14555,83,82,tenant-07,interactive,950,145,profile-chat-32,,
profile-00464,14559,80,44,tenant-05,interactive,950,145,profile-chat-12,,
profile-00465,14574,447,196,tenant-19,interactive,950,145,profile-chat-45,,
profile-00466,14603,1476,103,tenant-20,standard,2600,280,profile-rag-01,,
profile-00467,14635,543,139,tenant-18,standard,2600,280,profile-chat-31,,
profile-00468,14647,97,73,tenant-17,interactive,950,145,,,
profile-00469,14652,1349,476,tenant-11,interactive,950,145,profile-code-22,,
profile-00470,14653,1329,97,tenant-11,standard,2600,280,profile-rag-29,,
profile-00471,14657,2311,55,tenant-19,standard,2600,280,profile-rag-34,,
profile-00472,14674,2195,58,tenant-15,interactive,950,145,profile-rag-32,,
profile-00473,14675,117,15,tenant-16,interactive,950,145,,,
profile-00474,14681,511,67,tenant-05,interactive,950,145,profile-chat-03,,
profile-00475,14685,132,27,tenant-01,interactive,950,145,,16807,
profile-00476,14710,50,74,tenant-10,interactive,950,145,profile-chat-12,,
profile-00477,14714,71,19,tenant-13,interactive,950,145,,,
profile-00478,14773,2845,65,tenant-19,interactive,950,145,profile-rag-22,,
profile-00479,14791,4500,143,tenant-09,batch,8000,900,profile-rag-24,,
profile-00480,14822,1748,197,tenant-05,batch,8000,900,profile-rag-30,,
profile-00481,14886,2406,209,tenant-10,interactive,950,145,profile-rag-06,,
profile-00482,14901,1870,150,tenant-10,batch,8000,900,,,
profile-00483,14920,162,54,tenant-17,interactive,950,145,profile-chat-33,,
profile-00484,14930,2009,90,tenant-14,batch,8000,900,,,
profile-00485,14932,5517,85,tenant-12,batch,8000,900,profile-rag-13,,
profile-00486,14939,527,448,tenant-03,standard,2600,280,,,
profile-00487,14948,4500,144,tenant-18,batch,8000,900,profile-rag-31,,
profile-00488,14960,6158,208,tenant-17,batch,8000,900,profile-rag-32,,
profile-00489,15071,4500,133,tenant-10,batch,8000,900,profile-rag-15,,
profile-00490,15101,1200,131,tenant-14,interactive,950,145,profile-rag-05,,
profile-00491,15120,2328,187,tenant-18,batch,8000,900,,,
profile-00492,15254,2736,80,tenant-01,batch,8000,900,,,
profile-00493,15264,2332,113,tenant-04,interactive,950,145,profile-rag-24,,
profile-00494,15273,120,84,tenant-06,interactive,950,145,profile-chat-03,,
profile-00495,15296,1155,132,tenant-06,interactive,950,145,profile-rag-01,,
profile-00496,15313,389,698,tenant-01,standard,2600,280,profile-code-12,,
profile-00497,15379,1700,187,tenant-08,batch,8000,900,,,
profile-00498,15388,4500,287,tenant-14,standard,2600,280,profile-rag-24,,
profile-00499,15389,362,545,tenant-17,interactive,950,145,profile-code-12,,
profile-00500,15398,3530,62,tenant-14,interactive,950,145,profile-rag-04,,
profile-00501,15407,2527,55,tenant-03,interactive,950,145,profile-rag-01,,
profile-00502,15423,687,274,tenant-09,standard,2600,280,profile-code-15,,
profile-00503,15492,598,368,tenant-06,interactive,950,145,,,
profile-00504,15529,220,411,tenant-07,standard,2600,280,,,
profile-00505,15538,923,71,tenant-17,interactive,950,145,profile-chat-26,,
profile-00506,15622,1779,55,tenant-11,standard,2600,280,profile-rag-22,,
profile-00507,15675,131,59,tenant-11,interactive,950,145,profile-chat-11,,
profile-00508,15681,9884,216,tenant-15,batch,8000,900,profile-rag-29,,
profile-00509,15760,1137,81,tenant-14,interactive,950,145,profile-rag-28,,
profile-00510,15805,1100,84,tenant-18,interactive,950,145,profile-rag-17,,
profile-00511,15952,4500,198,tenant-11,standard,2600,280,profile-rag-30,,
profile-00512,15973,274,392,tenant-18,standard,2600,280,,,
profile-00513,15991,4623,173,tenant-09,standard,2600,280,profile-rag-07,,
profile-00514,15992,4951,80,tenant-07,batch,8000,900,,,
profile-00515,15997,2520,78,tenant-09,standard,2600,280,profile-rag-05,,
profile-00516,16014,1363,55,tenant-14,interactive,950,145,profile-rag-05,,
profile-00517,16017,220,180,tenant-12,interactive,950,145,,,
profile-00518,16050,3993,80,tenant-05,batch,8000,900,profile-rag-25,,
profile-00519,16066,250,325,tenant-13,interactive,950,145,,,
profile-00520,16145,4500,110,tenant-19,batch,8000,900,profile-rag-19,,
profile-00521,16178,1680,164,tenant-10,interactive,950,145,profile-rag-18,,
profile-00522,16194,88,18,tenant-19,interactive,950,145,,,
profile-00523,16218,56,61,tenant-11,interactive,950,145,,,
profile-00524,16220,1256,254,tenant-14,standard,2600,280,,,
profile-00525,16256,3235,85,tenant-12,standard,2600,280,profile-rag-04,,
profile-00526,16262,2034,112,tenant-05,standard,2600,280,profile-rag-20,,
profile-00527,16306,114,90,tenant-14,interactive,950,145,,,
profile-00528,16462,360,73,tenant-17,standard,2600,280,profile-chat-12,,
profile-00529,16464,4500,210,tenant-13,standard,2600,280,profile-rag-21,,
profile-00530,16483,1482,62,tenant-06,standard,2600,280,profile-rag-18,,
profile-00531,16581,4761,185,tenant-03,interactive,950,145,profile-rag-16,,
profile-00532,16591,330,257,tenant-10,standard,2600,280,,,
profile-00533,16620,4750,119,tenant-12,interactive,950,145,profile-rag-12,,
profile-00534,16687,1100,108,tenant-13,standard,2600,280,profile-rag-16,,
profile-00535,16699,1114,110,tenant-02,interactive,950,145,profile-rag-06,,
profile-00536,16726,43,190,tenant-07,interactive,950,145,profile-chat-21,,
profile-00537,16734,360,135,tenant-08,standard,2600,280,profile-chat-23,,
profile-00538,16763,825,579,tenant-19,standard,2600,280,profile-code-11,,
profile-00539,16777,876,45,tenant-20,standard,2600,280,profile-chat-12,,
profile-00540,16782,1639,102,tenant-13,interactive,950,145,profile-rag-19,,
profile-00541,16793,150,68,tenant-18,interactive,950,145,,,
profile-00542,16796,497,400,tenant-11,standard,2600,280,,,
profile-00543,16806,2528,161,tenant-10,standard,2600,280,profile-rag-01,,
profile-00544,16851,59,30,tenant-04,interactive,950,145,,,
profile-00545,16863,4262,130,tenant-01,standard,2600,280,profile-rag-35,,
profile-00546,16895,453,45,tenant-07,interactive,950,145,profile-chat-47,,
profile-00547,16960,304,713,tenant-04,standard,2600,280,,,
profile-00548,16989,2544,161,tenant-13,standard,2600,280,profile-rag-25,,
profile-00549,17007,445,103,tenant-05,interactive,950,145,profile-chat-13,,
profile-00550,17016,1369,157,tenant-13,standard,2600,280,,,
profile-00551,17024,96,74,tenant-19,interactive,950,145,,,
profile-00552,17035,1221,96,tenant-01,interactive,950,145,profile-rag-34,,
profile-00553,17071,1300,132,tenant-08,standard,2600,280,profile-rag-33,,
profile-00554,17075,1983,301,tenant-04,batch,8000,900,,,
profile-00555,17144,74,26,tenant-18,interactive,950,145,,,
profile-00556,17184,220,256,tenant-12,interactive,950,145,profile-code-11,,
profile-00557,17207,428,45,tenant-04,interactive,950,145,profile-chat-10,,
profile-00558,17213,133,33,tenant-01,interactive,950,145,,,
profile-00559,17316,401,115,tenant-01,interactive,950,145,profile-chat-21,,
profile-00560,17330,2041,291,tenant-13,interactive,950,145,profile-rag-11,,
profile-00561,17331,2006,55,tenant-15,interactive,950,145,profile-rag-35,,
profile-00562,17337,112,36,tenant-11,interactive,950,145,,,
profile-00563,17339,104,53,tenant-05,interactive,950,145,,,
profile-00564,17356,108,81,tenant-18,interactive,950,145,,,
profile-00565,17385,256,406,tenant-15,standard,2600,280,profile-code-10,,
profile-00566,17428,3911,164,tenant-16,interactive,950,145,profile-rag-00,,
profile-00567,17471,693,108,tenant-09,interactive,950,145,profile-chat-40,,
profile-00568,17504,2628,67,tenant-08,interactive,950,145,profile-rag-22,,
profile-00569,17549,230,167,tenant-03,interactive,950,145,,,
profile-00570,17591,295,56,tenant-19,interactive,950,145,profile-chat-41,,
profile-00571,17628,6222,74,tenant-18,interactive,950,145,profile-rag-34,,
profile-00572,17688,2658,55,tenant-10,interactive,950,145,profile-rag-10,,
profile-00573,17810,2007,148,tenant-06,batch,8000,900,,,
profile-00574,17826,83,37,tenant-05,interactive,950,145,profile-chat-47,,
profile-00575,17952,2948,85,tenant-13,standard,2600,280,profile-rag-17,,
profile-00576,17988,379,114,tenant-15,interactive,950,145,profile-chat-36,,
profile-00577,17991,3044,96,tenant-12,batch,8000,900,profile-rag-21,,
profile-00578,18051,360,121,tenant-02,interactive,950,145,profile-chat-09,,
profile-00579,18095,360,48,tenant-09,interactive,950,145,profile-chat-06,,
profile-00580,18103,1700,226,tenant-06,batch,8000,900,,,
profile-00581,18166,249,677,tenant-07,interactive,950,145,,,
profile-00582,18177,400,49,tenant-03,standard,2600,280,profile-chat-42,,
profile-00583,18328,360,98,tenant-08,interactive,950,145,profile-chat-21,,
profile-00584,18358,1700,333,tenant-13,batch,8000,900,,,
profile-00585,18374,652,82,tenant-01,interactive,950,145,profile-chat-19,,
profile-00586,18399,542,141,tenant-05,interactive,950,145,,,
profile-00587,18443,1700,196,tenant-20,batch,8000,900,,,
profile-00588,18447,91,32,tenant-05,interactive,950,145,,,
profile-00589,18520,2581,96,tenant-09,batch,8000,900,,,
profile-00590,18527,1409,80,tenant-14,interactive,950,145,profile-chat-14,,
profile-00591,18664,2433,100,tenant-15,interactive,950,145,profile-rag-09,,
profile-00592,18669,1700,81,tenant-04,batch,8000,900,profile-rag-12,,
profile-00593,18723,3269,55,tenant-02,interactive,950,145,profile-rag-21,,
profile-00594,18765,539,419,tenant-06,interactive,950,145,,,
profile-00595,18843,114,18,tenant-18,interactive,950,145,,,
profile-00596,18882,4500,175,tenant-19,interactive,950,145,profile-rag-05,,
profile-00597,18892,1700,201,tenant-16,batch,8000,900,,,
profile-00598,18968,1422,93,tenant-01,interactive,950,145,profile-rag-19,,
profile-00599,18991,2744,55,tenant-09,standard,2600,280,profile-rag-00,,
profile-00600,19019,835,45,tenant-11,standard,2600,280,profile-chat-15,,
profile-00601,19040,105,31,tenant-06,interactive,950,145,,,
profile-00602,19138,98,102,tenant-05,interactive,950,145,,,
profile-00603,19159,134,98,tenant-01,interactive,950,145,,,
profile-00604,19169,78,40,tenant-06,interactive,950,145,,,
profile-00605,19173,733,78,tenant-13,interactive,950,145,profile-chat-22,,
profile-00606,19291,132,23,tenant-12,interactive,950,145,,,
profile-00607,19356,89,58,tenant-05,interactive,950,145,profile-chat-20,,
profile-00608,19392,4530,110,tenant-15,standard,2600,280,profile-rag-32,,
profile-00609,19467,348,205,tenant-17,interactive,950,145,,21072,
profile-00610,19480,109,19,tenant-10,interactive,950,145,,,
profile-00611,19525,1572,261,tenant-10,standard,2600,280,,,
profile-00612,19568,1700,174,tenant-11,batch,8000,900,profile-rag-30,,
profile-00613,19587,101,31,tenant-06,interactive,950,145,profile-chat-45,,
profile-00614,19603,216,56,tenant-16,interactive,950,145,,,
profile-00615,19645,1356,84,tenant-11,standard,2600,280,profile-rag-10,,
profile-00616,19647,130,81,tenant-03,interactive,950,145,,,
profile-00617,19649,103,75,tenant-11,interactive,950,145,,,
profile-00618,19683,111,25,tenant-11,interactive,950,145,,,
profile-00619,19711,7312,208,tenant-01,batch,8000,900,profile-rag-31,,
profile-00620,19713,1100,68,tenant-08,interactive,950,145,profile-rag-26,,
profile-00621,19729,2742,55,tenant-06,standard,2600,280,profile-rag-32,,
profile-00622,19880,2689,55,tenant-16,interactive,950,145,profile-rag-08,,
profile-00623,19911,2344,163,tenant-05,batch,8000,900,,,
profile-00624,19950,396,226,tenant-06,interactive,950,145,,,
profile-00625,20048,94,94,tenant-12,interactive,950,145,profile-chat-20,,
profile-00626,20066,490,550,tenant-01,interactive,950,145,profile-code-20,,
profile-00627,20070,745,61,tenant-15,standard,2600,280,profile-chat-45,,
profile-00628,20113,4500,116,tenant-07,standard,2600,280,profile-rag-09,,
profile-00629,20121,602,94,tenant-18,standard,2600,280,profile-chat-24,,
profile-00630,20125,87,18,tenant-19,interactive,950,145,,,
profile-00631,20178,2860,136,tenant-12,batch,8000,900,profile-rag-25,,
profile-00632,20179,360,72,tenant-20,interactive,950,145,profile-chat-09,,
profile-00633,20184,716,156,tenant-19,interactive,950,145,profile-chat-23,,
profile-00634,20200,1132,638,tenant-16,standard,2600,280,,,
profile-00635,20232,369,161,tenant-11,interactive,950,145,,,
profile-00636,20304,2030,55,tenant-08,standard,2600,280,profile-rag-05,,
profile-00637,20312,41,52,tenant-04,interactive,950,145,,,
profile-00638,20322,641,69,tenant-06,interactive,950,145,profile-chat-05,,
profile-00639,20325,2818,181,tenant-03,batch,8000,900,profile-rag-14,,
profile-00640,20342,328,151,tenant-10,interactive,950,145,,,
profile-00641,20347,3433,79,tenant-01,standard,2600,280,profile-rag-32,,
profile-00642,20353,334,500,tenant-19,standard,2600,280,,,
profile-00643,20366,231,180,tenant-06,interactive,950,145,,,
profile-00644,20373,1725,198,tenant-09,interactive,950,145,profile-rag-29,,
profile-00645,20395,123,65,tenant-07,interactive,950,145,,,
profile-00646,20407,484,376,tenant-05,standard,2600,280,,,
profile-00647,20416,2617,165,tenant-05,standard,2600,280,profile-rag-09,,
profile-00648,20416,1211,544,tenant-05,standard,2600,280,,,
profile-00649,20440,4500,206,tenant-11,standard,2600,280,profile-rag-17,,
profile-00650,20464,3205,80,tenant-03,batch,8000,900,,,
profile-00651,20468,115,48,tenant-02,interactive,950,145,,,
profile-00652,20471,2790,400,tenant-04,batch,8000,900,,,
profile-00653,20533,1551,62,tenant-16,interactive,950,145,profile-rag-31,,
profile-00654,20533,4500,110,tenant-04,interactive,950,145,profile-rag-09,,
profile-00655,20558,1475,220,tenant-20,interactive,950,145,profile-rag-31,,
profile-00656,20561,1351,299,tenant-13,standard,2600,280,profile-rag-06,,
profile-00657,20569,3268,55,tenant-18,standard,2600,280,profile-rag-12,,
profile-00658,20613,1700,83,tenant-05,batch,8000,900,,,
profile-00659,20617,1861,107,tenant-16,standard,2600,280,profile-rag-00,,
profile-00660,20622,2996,194,tenant-08,batch,8000,900,profile-rag-34,,
profile-00661,20626,286,433,tenant-06,interactive,950,145,,,
profile-00662,20634,643,45,tenant-15,interactive,950,145,profile-chat-08,,
profile-00663,20646,360,67,tenant-07,standard,2600,280,profile-chat-05,,
profile-00664,20648,2048,156,tenant-05,batch,8000,900,,,
profile-00665,20660,2291,56,tenant-02,standard,2600,280,profile-rag-01,,
profile-00666,20671,1678,55,tenant-11,standard,2600,280,profile-rag-08,,
profile-00667,20682,335,255,tenant-07,standard,2600,280,,,
profile-00668,20692,360,63,tenant-06,interactive,950,145,profile-chat-28,,
profile-00669,20696,2857,308,tenant-06,standard,2600,280,profile-rag-34,,
profile-00670,20696,1700,200,tenant-14,batch,8000,900,profile-rag-06,,
profile-00671,20698,1292,200,tenant-11,standard,2600,280,profile-rag-01,,
profile-00672,20732,380,259,tenant-04,interactive,950,145,profile-code-00,,
profile-00673,20757,4500,117,tenant-13,standard,2600,280,profile-rag-08,,
profile-00674,20767,389,45,tenant-07,interactive,950,145,profile-chat-12,,
profile-00675,20789,115,59,tenant-08,interactive,950,145,,,
profile-00676,20790,646,97,tenant-20,standard,2600,280,profile-chat-24,,
profile-00677,20808,139,105,tenant-11,interactive,950,145,,,
profile-00678,20809,4500,110,tenant-11,standard,2600,280,profile-rag-02,,
profile-00679,20916,1476,127,tenant-05,standard,2600,280,profile-rag-18,,
profile-00680,20971,744,506,tenant-03,interactive,950,145,profile-code-05,,
profile-00681,21025,4500,395,tenant-16,standard,2600,280,profile-rag-15,,
profile-00682,21065,1700,141,tenant-03,batch,8000,900,,,
profile-00683,21067,2666,55,tenant-08,standard,2600,280,profile-rag-29,,
profile-00684,21114,1956,99,tenant-01,standard,2600,280,profile-rag-30,,
profile-00685,21143,3170,138,tenant-09,batch,8000,900,profile-rag-04,,
profile-00686,21159,1814,376,tenant-01,standard,2600,280,profile-code-06,,
profile-00687,21292,2761,453,tenant-11,standard,2600,280,profile-rag-09,,
profile-00688,21294,2855,127,tenant-04,batch,8000,900,,,
profile-00689,21300,220,140,tenant-16,interactive,950,145,,,
profile-00690,21307,334,370,tenant-08,standard,2600,280,,,
profile-00691,21312,235,325,tenant-07,interactive,950,145,profile-code-08,,
profile-00692,21375,177,52,tenant-06,interactive,950,145,,,
profile-00693,21394,5716,181,tenant-16,standard,2600,280,profile-rag-29,,
profile-00694,21406,491,509,tenant-02,interactive,950,145,profile-code-02,,
profile-00695,21440,2727,64,tenant-12,interactive,950,145,profile-rag-04,,
profile-00696,21529,1277,154,tenant-04,standard,2600,280,profile-rag-27,,
profile-00697,21539,821,872,tenant-19,standard,2600,280,profile-code-14,,
profile-00698,21568,2159,114,tenant-06,batch,8000,900,profile-rag-23,,
profile-00699,21609,2119,171,tenant-17,interactive,950,145,profile-rag-20,,
profile-00700,21614,679,72,tenant-01,interactive,950,145,profile-chat-04,,
profile-00701,21679,629,74,tenant-06,standard,2600,280,profile-chat-18,,
profile-00702,21778,1100,124,tenant-07,interactive,950,145,profile-rag-21,,
profile-00703,21784,1801,277,tenant-10,interactive,950,145,,,
profile-00704,21796,88,48,tenant-12,interactive,950,145,,,
profile-00705,21796,2475,128,tenant-14,batch,8000,900,,,
profile-00706,21948,1345,143,tenant-13,standard,2600,280,profile-rag-08,,
profile-00707,21958,356,201,tenant-10,standard,2600,280,profile-code-19,,
profile-00708,22008,886,254,tenant-06,interactive,950,145,,,
profile-00709,22050,1700,80,tenant-16,batch,8000,900,profile-rag-13,,
profile-00710,22119,538,687,tenant-14,interactive,950,145,,,
profile-00711,22168,92,57,tenant-17,interactive,950,145,,,
profile-00712,22176,2194,122,tenant-01,standard,2600,280,profile-rag-11,,
profile-00713,22177,2086,137,tenant-18,standard,2600,280,profile-rag-22,,
profile-00714,22206,4518,110,tenant-16,batch,8000,900,profile-rag-23,,
profile-00715,22243,3465,90,tenant-16,standard,2600,280,profile-rag-29,,
profile-00716,22248,830,100,tenant-17,standard,2600,280,profile-chat-11,,
profile-00717,22258,2344,55,tenant-19,standard,2600,280,profile-rag-19,,
profile-00718,22495,75,57,tenant-01,interactive,950,145,,26456,
profile-00719,22546,3214,94,tenant-20,batch,8000,900,,,
profile-00720,22567,2654,80,tenant-17,batch,8000,900,profile-rag-11,,
profile-00721,22580,167,35,tenant-09,interactive,950,145,,,
profile-00722,22647,3291,163,tenant-09,standard,2600,280,profile-rag-34,,
profile-00723,22742,1100,67,tenant-18,standard,2600,280,profile-rag-18,,
profile-00724,22778,2208,191,tenant-15,batch,8000,900,,,
profile-00725,22816,77,40,tenant-17,interactive,950,145,,,
profile-00726,22868,4519,275,tenant-09,standard,2600,280,profile-rag-35,,
profile-00727,22892,572,459,tenant-06,interactive,950,145,,,
profile-00728,22899,4815,80,tenant-08,batch,8000,900,profile-rag-02,,
profile-00729,22942,269,236,tenant-11,interactive,950,145,,,
profile-00730,22943,4905,270,tenant-19,standard,2600,280,profile-rag-14,,
profile-00731,22967,394,213,tenant-11,interactive,950,145,profile-chat-17,,
profile-00732,23036,2803,130,tenant-19,batch,8000,900,profile-rag-12,,
profile-00733,23052,2555,76,tenant-09,standard,2600,280,profile-rag-31,,
profile-00734,23059,103,23,tenant-09,interactive,950,145,,,
profile-00735,23070,378,99,tenant-05,interactive,950,145,profile-chat-18,,
profile-00736,23082,185,130,tenant-19,interactive,950,145,profile-chat-01,,
profile-00737,23107,582,477,tenant-14,interactive,950,145,profile-code-01,,
profile-00738,23128,684,101,tenant-13,standard,2600,280,profile-chat-07,,
profile-00739,23170,175,70,tenant-19,interactive,950,145,,,
profile-00740,23217,66,83,tenant-01,interactive,950,145,,,
profile-00741,23355,1100,161,tenant-01,standard,2600,280,profile-rag-11,,
profile-00742,23396,6720,110,tenant-04,standard,2600,280,profile-rag-33,,
profile-00743,23398,660,104,tenant-09,standard,2600,280,profile-chat-11,,
profile-00744,23409,220,643,tenant-04,standard,2600,280,,,
profile-00745,23450,92,127,tenant-17,interactive,950,145,profile-chat-29,,
profile-00746,23465,49,52,tenant-04,interactive,950,145,,,
profile-00747,23486,948,61,tenant-20,interactive,950,145,profile-chat-06,,
profile-00748,23492,37,18,tenant-20,interactive,950,145,,,
profile-00749,23542,683,70,tenant-19,interactive,950,145,profile-chat-26,,
profile-00750,23554,301,434,tenant-20,standard,2600,280,,,
profile-00751,23602,3053,139,tenant-18,batch,8000,900,,,
profile-00752,23636,245,32,tenant-20,interactive,950,145,,,
profile-00753,23650,7273,110,tenant-20,batch,8000,900,profile-rag-34,,
profile-00754,23710,492,96,tenant-13,interactive,950,145,profile-chat-06,,
profile-00755,23768,2240,136,tenant-13,standard,2600,280,profile-rag-02,,
profile-00756,23785,1100,63,tenant-13,interactive,950,145,profile-rag-28,,
profile-00757,23797,899,256,tenant-19,interactive,950,145,profile-chat-28,,
profile-00758,23813,197,35,tenant-09,interactive,950,145,,,
profile-00759,23866,2536,216,tenant-03,batch,8000,900,,,
profile-00760,23881,220,320,tenant-13,interactive,950,145,profile-code-16,,
profile-00761,23882,5856,105,tenant-13,standard,2600,280,profile-rag-03,,
profile-00762,23889,94,39,tenant-14,interactive,950,145,,,
profile-00763,23907,2302,55,tenant-20,interactive,950,145,profile-rag-07,,
profile-00764,23925,220,350,tenant-15,interactive,950,145,,,
profile-00765,23981,1791,55,tenant-03,interactive,950,145,profile-rag-16,,
profile-00766,23997,91,21,tenant-20,interactive,950,145,,,
profile-00767,24020,1476,112,tenant-07,standard,2600,280,profile-rag-31,,
profile-00768,24025,227,291,tenant-01,standard,2600,280,,,
profile-00769,24056,2256,132,tenant-14,standard,2600,280,profile-rag-10,,
profile-00770,24189,413,140,tenant-05,interactive,950,145,,,
profile-00771,24262,1497,63,tenant-02,standard,2600,280,profile-rag-16,,
profile-00772,24268,185,36,tenant-05,interactive,950,145,,,
profile-00773,24362,374,382,tenant-18,interactive,950,145,profile-code-12,,
profile-00774,24407,1100,121,tenant-19,standard,2600,280,profile-rag-07,,
profile-00775,24462,363,223,tenant-10,interactive,950,145,,,
profile-00776,24516,52,25,tenant-18,interactive,950,145,,,
profile-00777,24528,2718,159,tenant-02,batch,8000,900,,,
profile-00778,24535,1100,157,tenant-12,standard,2600,280,profile-rag-05,,
profile-00779,24572,499,229,tenant-16,interactive,950,145,,,
profile-00780,24598,2996,113,tenant-19,standard,2600,280,profile-rag-28,,
profile-00781,24611,1085,90,tenant-11,interactive,950,145,profile-chat-36,,
profile-00782,24673,2036,55,tenant-07,standard,2600,280,profile-rag-02,,
profile-00783,24693,2014,190,tenant-03,batch,8000,900,,,
profile-00784,24777,2797,55,tenant-16,standard,2600,280,profile-rag-10,,
profile-00785,24818,2295,55,tenant-14,standard,2600,280,profile-rag-19,,
profile-00786,24922,3304,132,tenant-11,standard,2600,280,profile-rag-10,,
profile-00787,24977,3365,80,tenant-17,batch,8000,900,,,
profile-00788,25047,662,49,tenant-15,standard,2600,280,profile-chat-34,,
profile-00789,25159,385,140,tenant-10,standard,2600,280,,,
profile-00790,25182,4500,157,tenant-14,batch,8000,900,profile-rag-21,,
profile-00791,25184,2534,615,tenant-02,batch,8000,900,,,
profile-00792,25196,35,60,tenant-20,interactive,950,145,,,
profile-00793,25209,796,94,tenant-12,interactive,950,145,profile-chat-40,,
profile-00794,25211,362,74,tenant-04,standard,2600,280,profile-chat-34,,
profile-00795,25319,365,124,tenant-01,interactive,950,145,profile-chat-27,,
profile-00796,25322,1889,118,tenant-14,interactive,950,145,profile-rag-17,,
profile-00797,25385,4149,153,tenant-12,batch,8000,900,profile-rag-07,,
profile-00798,25500,77,53,tenant-02,interactive,950,145,,,
profile-00799,25547,642,833,tenant-04,interactive,950,145,profile-code-04,,
