request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
profile-00427,13265,220,1017,tenant-20,standard,2600,280,profile-code-19,,
profile-00428,13267,1223,234,tenant-18,standard,2600,280,,,
profile-00429,13273,606,810,tenant-07,standard,2600,280,profile-code-14,,
profile-00430,13275,544,268,tenant-02,standard,2600,280,,,
profile-00431,13287,1124,118,tenant-10,standard,2600,280,profile-rag-16,,
profile-00432,13287,657,1726,tenant-03,interactive,950,145,profile-code-21,,
profile-00433,13297,102,338,tenant-06,interactive,950,145,,,
profile-00434,13315,334,236,tenant-19,interactive,950,145,profile-code-21,,
profile-00435,13319,331,794,tenant-05,interactive,950,145,profile-code-09,,
profile-00436,13320,439,146,tenant-15,interactive,950,145,,,
profile-00437,13321,91,45,tenant-16,interactive,950,145,,,
profile-00438,13324,139,108,tenant-13,interactive,950,145,,,
profile-00439,13361,625,445,tenant-13,interactive,950,145,,,
profile-00440,13368,2260,88,tenant-15,standard,2600,280,profile-rag-30,,
profile-00441,13380,722,621,tenant-11,interactive,950,145,,,
profile-00442,13395,220,140,tenant-09,interactive,950,145,,,
profile-00443,13399,515,273,tenant-18,standard,2600,280,,,
profile-00444,13413,220,287,tenant-07,standard,2600,280,profile-code-09,,
profile-00445,13416,662,245,tenant-11,interactive,950,145,,,
profile-00446,13426,833,356,tenant-14,interactive,950,145,,,
profile-00447,13431,415,237,tenant-18,interactive,950,145,,,
profile-00448,13448,1165,688,tenant-20,interactive,950,145,,,
profile-00449,13469,407,329,tenant-17,standard,2600,280,,,
profile-00450,13490,650,903,tenant-05,interactive,950,145,,,
profile-00451,13495,261,457,tenant-02,interactive,950,145,,18621,
profile-00452,13568,492,186,tenant-16,interactive,950,145,profile-code-10,,
profile-00453,13574,1364,214,tenant-08,standard,2600,280,profile-rag-01,,
profile-00454,13578,81,50,tenant-01,interactive,950,145,,,
profile-00455,13594,491,293,tenant-07,interactive,950,145,,,
profile-00456,13605,487,443,tenant-20,standard,2600,280,profile-code-10,,
profile-00457,13624,558,169,tenant-01,interactive,950,145,profile-code-04,15746,
profile-00458,13635,287,770,tenant-10,standard,2600,280,profile-code-18,,
profile-00459,13637,332,533,tenant-13,standard,2600,280,profile-code-13,,
profile-00460,13697,2472,57,tenant-19,interactive,950,145,profile-rag-21,,
profile-00461,13705,180,470,tenant-09,interactive,950,145,,,
profile-00462,13718,70,32,tenant-05,interactive,950,145,,,
profile-00463,13745,366,2093,tenant-12,standard,2600,280,profile-code-14,,
profile-00464,13758,444,256,tenant-17,interactive,950,145,profile-code-09,,
profile-00465,13768,162,27,tenant-15,interactive,950,145,,,
profile-00466,13803,239,170,tenant-18,standard,2600,280,profile-code-13,,
profile-00467,13825,763,946,tenant-19,standard,2600,280,,,
profile-00468,13887,895,521,tenant-17,standard,2600,280,,,
profile-00469,13895,2730,55,tenant-11,interactive,950,145,profile-rag-32,,
profile-00470,13901,650,992,tenant-14,interactive,950,145,profile-code-17,,
profile-00471,13920,158,26,tenant-13,interactive,950,145,,,
profile-00472,13971,1358,144,tenant-13,interactive,950,145,profile-rag-32,,
profile-00473,14042,253,534,tenant-04,interactive,950,145,,,
profile-00474,14051,305,329,tenant-06,interactive,950,145,,,
profile-00475,14075,595,367,tenant-17,interactive,950,145,,,
profile-00476,14086,531,825,tenant-05,interactive,950,145,,,
profile-00477,14159,3353,55,tenant-08,standard,2600,280,profile-rag-05,,
profile-00478,14168,174,300,tenant-05,interactive,950,145,,,
profile-00479,14239,362,545,tenant-17,interactive,950,145,,,
profile-00480,14248,856,218,tenant-14,interactive,950,145,,,
profile-00481,14256,220,261,tenant-03,interactive,950,145,,,
profile-00482,14273,1165,600,tenant-09,standard,2600,280,profile-code-15,,
profile-00483,14341,695,600,tenant-20,standard,2600,280,profile-code-18,,
profile-00484,14478,220,841,tenant-20,interactive,950,145,profile-code-05,,
profile-00485,14488,270,637,tenant-09,standard,2600,280,,,
profile-00486,14498,965,317,tenant-09,interactive,950,145,,,
profile-00487,14513,2562,116,tenant-11,interactive,950,145,profile-rag-11,,
profile-00488,14520,292,676,tenant-15,interactive,950,145,,,
profile-00489,14598,534,579,tenant-04,standard,2600,280,,,
profile-00490,14603,90,32,tenant-12,interactive,950,145,,,
profile-00491,14616,252,280,tenant-11,interactive,950,145,,,
profile-00492,14631,100,47,tenant-11,interactive,950,145,,,
profile-00493,14652,125,48,tenant-12,interactive,950,145,,,
profile-00494,14705,650,600,tenant-12,standard,2600,280,profile-code-07,,
profile-00495,14721,451,286,tenant-04,standard,2600,280,,,
profile-00496,14837,220,184,tenant-15,interactive,950,145,,,
profile-00497,14846,220,148,tenant-13,standard,2600,280,profile-code-15,,
profile-00498,15023,1100,70,tenant-20,standard,2600,280,profile-rag-20,21343,
profile-00499,15031,350,251,tenant-20,interactive,950,145,,,
profile-00500,15047,393,832,tenant-16,standard,2600,280,profile-code-14,,
profile-00501,15051,997,718,tenant-13,interactive,950,145,,,
profile-00502,15095,235,568,tenant-06,standard,2600,280,,,
profile-00503,15223,543,140,tenant-14,interactive,950,145,,,
profile-00504,15259,355,357,tenant-20,standard,2600,280,profile-code-02,,
profile-00505,15341,181,288,tenant-11,interactive,950,145,,,
profile-00506,15491,320,774,tenant-18,standard,2600,280,,,
profile-00507,15497,306,707,tenant-07,interactive,950,145,profile-code-03,,
profile-00508,15498,680,140,tenant-02,interactive,950,145,profile-code-20,,
profile-00509,15552,1069,600,tenant-05,standard,2600,280,,,
profile-00510,15610,540,271,tenant-15,standard,2600,280,,,
profile-00511,15626,1349,183,tenant-14,standard,2600,280,profile-rag-23,,
profile-00512,15659,790,750,tenant-10,standard,2600,280,,,
profile-00513,15665,2189,77,tenant-16,standard,2600,280,profile-rag-29,,
profile-00514,15680,269,218,tenant-10,standard,2600,280,,,
profile-00515,15685,220,406,tenant-13,standard,2600,280,,,
profile-00516,15697,257,395,tenant-17,interactive,950,145,profile-code-12,,
profile-00517,15731,830,516,tenant-10,interactive,950,145,,,
profile-00518,15793,269,203,tenant-12,standard,2600,280,,,
profile-00519,15905,1430,144,tenant-01,interactive,950,145,,,
profile-00520,15933,611,283,tenant-06,standard,2600,280,,,
profile-00521,16015,445,761,tenant-10,standard,2600,280,profile-code-01,,
profile-00522,16027,220,540,tenant-12,interactive,950,145,,,
profile-00523,16042,942,1227,tenant-10,standard,2600,280,,,
profile-00524,16087,220,195,tenant-04,interactive,950,145,profile-code-01,,
profile-00525,16100,220,538,tenant-01,standard,2600,280,,,
profile-00526,16132,265,292,tenant-04,standard,2600,280,,,
profile-00527,16178,1098,140,tenant-08,interactive,950,145,,,
profile-00528,16192,650,600,tenant-01,standard,2600,280,profile-code-19,,
profile-00529,16201,2130,124,tenant-13,standard,2600,280,profile-rag-10,,
profile-00530,16215,478,475,tenant-18,interactive,950,145,,,
profile-00531,16222,650,918,tenant-18,interactive,950,145,,,
profile-00532,16223,2080,58,tenant-08,interactive,950,145,profile-rag-13,,
profile-00533,16270,382,214,tenant-10,standard,2600,280,profile-code-07,,
profile-00534,16292,1197,687,tenant-03,interactive,950,145,,,
profile-00535,16301,81,77,tenant-06,interactive,950,145,profile-chat-13,,
profile-00536,16317,220,1200,tenant-06,interactive,950,145,profile-code-00,,
profile-00537,16372,159,88,tenant-05,interactive,950,145,profile-chat-01,,
profile-00538,16388,1184,263,tenant-03,standard,2600,280,,,
profile-00539,16409,1105,68,tenant-05,standard,2600,280,profile-rag-15,,
profile-00540,16438,337,427,tenant-05,standard,2600,280,,,
profile-00541,16478,220,1134,tenant-17,standard,2600,280,,,
profile-00542,16509,937,600,tenant-07,standard,2600,280,,,
profile-00543,16541,220,292,tenant-16,standard,2600,280,profile-code-18,30270,
profile-00544,16577,386,851,tenant-04,interactive,950,145,,,
profile-00545,16581,426,524,tenant-03,interactive,950,145,,,
profile-00546,16613,225,1020,tenant-02,interactive,950,145,,,
profile-00547,16633,100,51,tenant-12,interactive,950,145,,,
profile-00548,16696,398,466,tenant-10,interactive,950,145,,,
profile-00549,16704,713,430,tenant-17,interactive,950,145,,,
profile-00550,16768,725,827,tenant-16,standard,2600,280,profile-code-01,,
profile-00551,16783,334,390,tenant-05,interactive,950,145,profile-code-08,,
profile-00552,16797,881,244,tenant-17,interactive,950,145,profile-code-09,,
profile-00553,16841,88,39,tenant-05,interactive,950,145,,,
profile-00554,16888,574,826,tenant-07,standard,2600,280,,,
profile-00555,16907,618,701,tenant-01,standard,2600,280,profile-code-21,,
profile-00556,16972,568,442,tenant-01,interactive,950,145,profile-code-12,,
profile-00557,16974,226,297,tenant-02,interactive,950,145,,,
profile-00558,17066,367,286,tenant-11,interactive,950,145,,21909,
profile-00559,17070,370,756,tenant-07,standard,2600,280,,,
profile-00560,17112,757,1252,tenant-08,standard,2600,280,,,
profile-00561,17135,650,600,tenant-05,interactive,950,145,,,
profile-00562,17139,220,653,tenant-15,interactive,950,145,,,
profile-00563,17142,742,1250,tenant-17,standard,2600,280,profile-code-07,,
profile-00564,17161,168,55,tenant-13,interactive,950,145,,,
profile-00565,17163,2062,61,tenant-05,standard,2600,280,profile-rag-27,,
profile-00566,17176,650,600,tenant-05,standard,2600,280,profile-code-20,,
profile-00567,17249,126,71,tenant-05,interactive,950,145,,,
profile-00568,17346,220,248,tenant-14,standard,2600,280,,,
profile-00569,17368,899,746,tenant-15,interactive,950,145,,,
profile-00570,17373,83,28,tenant-02,interactive,950,145,,,
profile-00571,17408,279,298,tenant-20,interactive,950,145,,,
profile-00572,17480,650,827,tenant-15,standard,2600,280,profile-code-22,,
profile-00573,17519,220,326,tenant-07,standard,2600,280,profile-code-15,,
profile-00574,17577,2564,92,tenant-04,standard,2600,280,profile-rag-35,,
profile-00575,17583,533,481,tenant-06,standard,2600,280,,,
profile-00576,17660,1468,55,tenant-03,standard,2600,280,profile-rag-17,,
profile-00577,17684,144,700,tenant-09,interactive,950,145,,,
profile-00578,17694,302,421,tenant-19,interactive,950,145,,,
profile-00579,17715,90,79,tenant-11,interactive,950,145,,,
profile-00580,17745,650,1060,tenant-02,standard,2600,280,profile-code-04,,
profile-00581,17772,482,912,tenant-16,standard,2600,280,,,
profile-00582,17827,1307,66,tenant-01,interactive,950,145,profile-rag-10,,
profile-00583,17870,1099,600,tenant-10,standard,2600,280,,,
profile-00584,17875,650,600,tenant-05,interactive,950,145,,,
profile-00585,17878,914,617,tenant-07,interactive,950,145,,,
profile-00586,17919,788,348,tenant-08,interactive,950,145,profile-code-14,,
profile-00587,17980,650,686,tenant-19,standard,2600,280,,,
profile-00588,17986,662,600,tenant-16,standard,2600,280,,,
profile-00589,18240,121,48,tenant-11,interactive,950,145,,,
profile-00590,18259,291,270,tenant-11,standard,2600,280,,,
profile-00591,18330,276,755,tenant-08,interactive,950,145,,,
profile-00592,18353,463,1299,tenant-10,interactive,950,145,profile-code-15,,
profile-00593,18375,1223,639,tenant-03,standard,2600,280,,,
profile-00594,18376,220,327,tenant-15,standard,2600,280,profile-code-06,,
profile-00595,18395,238,1081,tenant-08,standard,2600,280,,,
profile-00596,18398,274,1140,tenant-01,standard,2600,280,,,
profile-00597,18399,452,543,tenant-08,interactive,950,145,,,
profile-00598,18400,370,336,tenant-06,standard,2600,280,,,
profile-00599,18551,277,343,tenant-11,interactive,950,145,profile-code-20,,
profile-00600,18576,311,140,tenant-09,interactive,950,145,,,
profile-00601,18577,1900,73,tenant-05,interactive,950,145,profile-rag-31,,
profile-00602,18584,478,250,tenant-17,standard,2600,280,profile-code-02,,
profile-00603,18594,181,316,tenant-11,interactive,950,145,,,
profile-00604,18600,1471,600,tenant-15,standard,2600,280,profile-code-17,,
profile-00605,18676,393,196,tenant-07,standard,2600,280,,,
profile-00606,18682,394,230,tenant-04,interactive,950,145,,,
profile-00607,18726,270,369,tenant-12,interactive,950,145,,,
profile-00608,18728,1205,88,tenant-20,standard,2600,280,profile-rag-09,,
profile-00609,18739,2765,190,tenant-19,standard,2600,280,profile-rag-23,,
profile-00610,18777,1815,1235,tenant-16,standard,2600,280,,,
profile-00611,18855,672,600,tenant-11,standard,2600,280,,,
profile-00612,19025,399,161,tenant-08,standard,2600,280,,,
profile-00613,19044,220,370,tenant-04,interactive,950,145,profile-code-12,,
profile-00614,19069,2475,85,tenant-06,interactive,950,145,profile-rag-05,,
profile-00615,19075,101,67,tenant-03,interactive,950,145,,,
profile-00616,19115,712,753,tenant-10,interactive,950,145,profile-code-14,,
profile-00617,19128,376,231,tenant-12,interactive,950,145,,,
profile-00618,19166,602,317,tenant-02,standard,2600,280,,,
profile-00619,19208,114,128,tenant-18,interactive,950,145,,,
profile-00620,19211,603,303,tenant-05,interactive,950,145,,,
profile-00621,19257,1376,1438,tenant-03,interactive,950,145,,,
profile-00622,19263,634,573,tenant-13,standard,2600,280,profile-code-17,,
profile-00623,19289,114,659,tenant-03,standard,2600,280,,,
profile-00624,19299,903,701,tenant-05,interactive,950,145,profile-code-04,,
profile-00625,19355,275,481,tenant-11,interactive,950,145,,,
profile-00626,19414,104,53,tenant-07,interactive,950,145,,,
profile-00627,19451,71,16,tenant-12,interactive,950,145,,,
profile-00628,19481,1503,1358,tenant-10,standard,2600,280,,,
profile-00629,19483,2205,95,tenant-04,standard,2600,280,profile-rag-17,,
profile-00630,19485,277,570,tenant-17,interactive,950,145,,24434,
profile-00631,19486,220,190,tenant-03,standard,2600,280,,,
profile-00632,19540,650,710,tenant-05,standard,2600,280,profile-code-22,,
profile-00633,19542,1140,1406,tenant-20,standard,2600,280,,,
profile-00634,19548,333,313,tenant-01,interactive,950,145,,,
profile-00635,19557,161,561,tenant-12,interactive,950,145,,,
profile-00636,19574,1684,2218,tenant-02,standard,2600,280,profile-code-16,,
profile-00637,19584,220,546,tenant-04,interactive,950,145,,,
profile-00638,19612,220,622,tenant-15,interactive,950,145,,,
profile-00639,19624,224,280,tenant-04,interactive,950,145,,,
profile-00640,19663,2531,98,tenant-14,interactive,950,145,profile-rag-18,,
profile-00641,19667,36,41,tenant-12,interactive,950,145,profile-chat-44,,
profile-00642,19693,561,353,tenant-03,standard,2600,280,,,
profile-00643,19693,220,334,tenant-15,standard,2600,280,,,
profile-00644,19708,220,536,tenant-17,standard,2600,280,profile-code-07,,
profile-00645,19711,767,600,tenant-18,standard,2600,280,profile-code-12,,
profile-00646,19758,220,810,tenant-11,standard,2600,280,profile-code-00,,
profile-00647,19792,689,600,tenant-04,interactive,950,145,profile-code-00,,
profile-00648,19817,270,342,tenant-08,interactive,950,145,,,
profile-00649,19845,220,404,tenant-17,interactive,950,145,,,
profile-00650,19849,220,285,tenant-08,standard,2600,280,profile-code-07,,
profile-00651,19849,2494,118,tenant-20,standard,2600,280,profile-rag-24,,
profile-00652,19857,220,220,tenant-02,interactive,950,145,,,
profile-00653,19864,302,257,tenant-18,interactive,950,145,profile-code-12,,
profile-00654,19865,509,405,tenant-02,interactive,950,145,,,
profile-00655,19868,1269,291,tenant-03,standard,2600,280,,,
profile-00656,19891,129,419,tenant-16,interactive,950,145,,,
profile-00657,19908,650,699,tenant-06,interactive,950,145,,,
profile-00658,19941,2283,183,tenant-13,interactive,950,145,profile-rag-09,,
profile-00659,19962,1015,789,tenant-15,standard,2600,280,profile-code-16,,
profile-00660,19966,930,600,tenant-12,interactive,950,145,profile-code-15,,
profile-00661,20042,186,26,tenant-15,interactive,950,145,,23495,
profile-00662,20080,88,93,tenant-17,interactive,950,145,,,
profile-00663,20163,999,646,tenant-07,interactive,950,145,profile-code-10,,
profile-00664,20169,1689,166,tenant-01,standard,2600,280,profile-rag-28,,
profile-00665,20182,778,143,tenant-17,interactive,950,145,,,
profile-00666,20188,650,600,tenant-05,interactive,950,145,,,
profile-00667,20223,409,474,tenant-06,interactive,950,145,,,
profile-00668,20231,192,323,tenant-01,interactive,950,145,,,
profile-00669,20250,510,423,tenant-02,standard,2600,280,,,
profile-00670,20265,600,224,tenant-12,interactive,950,145,,,
profile-00671,20302,277,188,tenant-06,interactive,950,145,,,
profile-00672,20304,168,80,tenant-18,interactive,950,145,,,
profile-00673,20305,703,604,tenant-09,interactive,950,145,profile-code-11,,
profile-00674,20328,650,716,tenant-17,standard,2600,280,profile-code-11,,
profile-00675,20375,1100,55,tenant-09,standard,2600,280,profile-rag-01,,
profile-00676,20395,3289,104,tenant-04,standard,2600,280,profile-rag-11,,
profile-00677,20416,272,483,tenant-11,interactive,950,145,,,
profile-00678,20503,557,255,tenant-06,interactive,950,145,profile-code-05,,
profile-00679,20576,313,430,tenant-11,standard,2600,280,,,
profile-00680,20669,220,892,tenant-15,interactive,950,145,profile-code-05,,
profile-00681,20690,584,285,tenant-17,interactive,950,145,,,
profile-00682,20716,68,70,tenant-14,interactive,950,145,,,
profile-00683,20814,182,444,tenant-13,interactive,950,145,,,
profile-00684,20854,220,144,tenant-17,standard,2600,280,,,
profile-00685,20879,305,826,tenant-20,interactive,950,145,,,
profile-00686,20887,46,52,tenant-13,interactive,950,145,,,
profile-00687,20933,650,1683,tenant-12,interactive,950,145,profile-code-21,,
profile-00688,20966,220,161,tenant-12,interactive,950,145,,,
profile-00689,20990,339,229,tenant-17,standard,2600,280,,,
profile-00690,20990,345,611,tenant-16,interactive,950,145,profile-code-15,,
profile-00691,20994,3204,122,tenant-17,standard,2600,280,profile-rag-11,,
profile-00692,21004,487,184,tenant-19,interactive,950,145,,,
profile-00693,21241,220,313,tenant-01,interactive,950,145,,,
profile-00694,21266,172,54,tenant-06,interactive,950,145,profile-chat-42,,
profile-00695,21279,962,340,tenant-17,interactive,950,145,,,
profile-00696,21293,371,551,tenant-05,standard,2600,280,,,
profile-00697,21397,1072,1418,tenant-20,standard,2600,280,,,
profile-00698,21420,152,280,tenant-17,interactive,950,145,,,
profile-00699,21437,690,240,tenant-15,interactive,950,145,profile-code-19,,
profile-00700,21475,650,636,tenant-18,standard,2600,280,profile-code-05,,
profile-00701,21499,271,164,tenant-19,standard,2600,280,profile-code-21,,
profile-00702,21556,1467,904,tenant-17,standard,2600,280,,,
profile-00703,21617,650,673,tenant-07,interactive,950,145,profile-code-09,,
profile-00704,21692,446,300,tenant-09,interactive,950,145,profile-code-10,,
profile-00705,21706,507,209,tenant-07,interactive,950,145,,,
profile-00706,21787,402,140,tenant-16,interactive,950,145,,,
profile-00707,21836,291,419,tenant-18,interactive,950,145,profile-code-03,,
profile-00708,21848,3284,129,tenant-10,interactive,950,145,profile-rag-21,,
profile-00709,21863,1711,850,tenant-01,standard,2600,280,,,
profile-00710,21914,198,696,tenant-19,standard,2600,280,,,
profile-00711,21915,394,327,tenant-05,standard,2600,280,,,
profile-00712,21931,82,81,tenant-02,interactive,950,145,profile-chat-32,,
profile-00713,22015,545,342,tenant-17,standard,2600,280,,,
profile-00714,22134,2186,199,tenant-15,standard,2600,280,profile-rag-24,,
profile-00715,22142,469,189,tenant-19,standard,2600,280,,,
profile-00716,22153,650,600,tenant-20,standard,2600,280,,,
profile-00717,22171,373,456,tenant-06,interactive,950,145,,,
profile-00718,22216,281,602,tenant-09,standard,2600,280,,,
profile-00719,22227,650,1244,tenant-04,standard,2600,280,,,
profile-00720,22269,220,275,tenant-18,interactive,950,145,,,
profile-00721,22276,277,720,tenant-09,interactive,950,145,,,
profile-00722,22321,650,600,tenant-20,standard,2600,280,,,
profile-00723,22371,2638,85,tenant-19,standard,2600,280,profile-rag-26,,
profile-00724,22383,650,863,tenant-20,standard,2600,280,,,
profile-00725,22431,128,100,tenant-02,interactive,950,145,profile-chat-42,,
profile-00726,22436,1329,106,tenant-05,interactive,950,145,profile-rag-17,,
profile-00727,22472,1518,720,tenant-13,interactive,950,145,profile-code-16,,
profile-00728,22531,457,524,tenant-13,interactive,950,145,,,
profile-00729,22548,544,140,tenant-09,standard,2600,280,,,
profile-00730,22552,992,694,tenant-14,interactive,950,145,,,
profile-00731,22552,208,305,tenant-19,interactive,950,145,,,
profile-00732,22585,275,140,tenant-15,standard,2600,280,profile-code-14,,
profile-00733,22633,1133,55,tenant-05,standard,2600,280,profile-rag-24,,
profile-00734,22651,515,385,tenant-10,interactive,950,145,,,
profile-00735,22666,317,370,tenant-08,interactive,950,145,,,
profile-00736,22683,299,455,tenant-02,interactive,950,145,,,
profile-00737,22686,48,23,tenant-14,interactive,950,145,profile-chat-09,,
profile-00738,22705,451,376,tenant-16,interactive,950,145,,,
profile-00739,22714,336,149,tenant-07,standard,2600,280,,,
profile-00740,22752,400,667,tenant-01,interactive,950,145,,,
profile-00741,22776,1290,249,tenant-08,interactive,950,145,profile-rag-27,,
profile-00742,22779,131,76,tenant-09,interactive,950,145,,,
profile-00743,22782,444,242,tenant-05,interactive,950,145,profile-code-06,,
profile-00744,22875,680,766,tenant-18,standard,2600,280,profile-code-12,,
profile-00745,22920,220,458,tenant-19,standard,2600,280,,,
profile-00746,22975,662,600,tenant-10,standard,2600,280,,,
profile-00747,23030,286,153,tenant-16,standard,2600,280,,,
profile-00748,23042,2114,326,tenant-16,interactive,950,145,profile-rag-04,,
profile-00749,23075,89,61,tenant-07,interactive,950,145,profile-chat-15,,
profile-00750,23107,358,147,tenant-06,standard,2600,280,,,
profile-00751,23166,1084,413,tenant-11,interactive,950,145,profile-code-09,,
profile-00752,23227,234,951,tenant-20,interactive,950,145,,,
profile-00753,23239,462,601,tenant-09,interactive,950,145,,,
profile-00754,23323,1165,455,tenant-18,standard,2600,280,profile-code-18,,
profile-00755,23399,86,37,tenant-01,interactive,950,145,,,
profile-00756,23406,209,90,tenant-09,interactive,950,145,,,
profile-00757,23435,548,207,tenant-15,standard,2600,280,,,
profile-00758,23547,697,600,tenant-10,standard,2600,280,,,
profile-00759,23570,331,517,tenant-17,interactive,950,145,,,
profile-00760,23586,1771,62,tenant-09,interactive,950,145,profile-rag-30,,
profile-00761,23587,510,859,tenant-13,interactive,950,145,profile-code-05,,
profile-00762,23622,29,86,tenant-02,interactive,950,145,,,
profile-00763,23631,480,1382,tenant-05,standard,2600,280,,,
profile-00764,23639,126,451,tenant-14,standard,2600,280,,,
profile-00765,23650,403,170,tenant-02,standard,2600,280,,,
profile-00766,23652,4921,78,tenant-01,standard,2600,280,profile-rag-07,,
profile-00767,23679,650,770,tenant-02,standard,2600,280,profile-code-11,,
profile-00768,23726,1098,1586,tenant-04,interactive,950,145,profile-code-04,,
profile-00769,23775,220,293,tenant-01,standard,2600,280,,,
profile-00770,23786,220,233,tenant-01,interactive,950,145,profile-code-23,,
profile-00771,23870,315,280,tenant-06,interactive,950,145,,,
profile-00772,23879,220,348,tenant-17,interactive,950,145,,,
profile-00773,23925,1069,2238,tenant-04,interactive,950,145,,,
profile-00774,24011,832,179,tenant-06,standard,2600,280,profile-code-09,,
profile-00775,24012,650,600,tenant-03,interactive,950,145,,,
profile-00776,24035,187,72,tenant-15,interactive,950,145,,,
profile-00777,24044,297,381,tenant-05,standard,2600,280,,,
profile-00778,24077,205,30,tenant-17,interactive,950,145,profile-chat-40,,
profile-00779,24113,157,693,tenant-19,standard,2600,280,,,
profile-00780,24159,311,284,tenant-14,interactive,950,145,,,
profile-00781,24193,650,959,tenant-09,interactive,950,145,,,
profile-00782,24262,913,354,tenant-01,standard,2600,280,,,
profile-00783,24265,318,503,tenant-04,standard,2600,280,,,
profile-00784,24266,288,200,tenant-07,interactive,950,145,profile-code-13,,
profile-00785,24268,436,529,tenant-06,standard,2600,280,,,
profile-00786,24274,148,62,tenant-18,interactive,950,145,profile-chat-41,,
profile-00787,24292,520,290,tenant-19,standard,2600,280,,,
profile-00788,24305,650,610,tenant-15,interactive,950,145,profile-code-08,,
profile-00789,24335,446,582,tenant-16,standard,2600,280,,,
profile-00790,24364,220,638,tenant-12,interactive,950,145,,29611,
profile-00791,24367,3337,100,tenant-04,interactive,950,145,profile-rag-31,28761,
profile-00792,24412,213,1216,tenant-01,standard,2600,280,,,
profile-00793,24446,897,600,tenant-06,interactive,950,145,profile-code-22,,
profile-00794,24485,280,541,tenant-18,interactive,950,145,profile-code-16,,
profile-00795,24608,580,542,tenant-07,standard,2600,280,,,
profile-00796,24632,865,608,tenant-08,standard,2600,280,,,
profile-00797,24652,423,413,tenant-08,interactive,950,145,profile-code-03,,
profile-00798,24703,650,1139,tenant-09,standard,2600,280,,,
profile-00799,24704,90,19,tenant-20,interactive,950,145,,,
