request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
burstgpt-000392,373750,301,28,model-chatgpt,interactive,950,145,,,
burstgpt-000393,373840,1364,1331,model-chatgpt,interactive,950,145,,,
burstgpt-000394,374030,449,192,model-gpt-4,interactive,950,145,,,
burstgpt-000395,374370,96,260,model-gpt-4,interactive,950,145,,,
burstgpt-000396,374490,757,351,model-chatgpt,interactive,950,145,,,
burstgpt-000397,374760,1571,434,model-chatgpt,interactive,950,145,,,
burstgpt-000398,375330,690,170,model-gpt-4,interactive,950,145,,,
burstgpt-000399,375430,502,234,model-chatgpt,interactive,950,145,,,
burstgpt-000400,375680,71,40,model-chatgpt,interactive,950,145,,,
burstgpt-000401,376710,312,204,model-chatgpt,interactive,950,145,,,
burstgpt-000402,377800,19,320,model-chatgpt,interactive,950,145,,,
burstgpt-000403,377830,401,102,model-chatgpt,interactive,950,145,,,
burstgpt-000404,378010,248,53,model-gpt-4,interactive,950,145,,,
burstgpt-000405,378030,386,17,model-gpt-4,interactive,950,145,,,
burstgpt-000406,378200,27,18,model-chatgpt,interactive,950,145,,,
burstgpt-000407,378260,749,344,model-gpt-4,interactive,950,145,,,
burstgpt-000408,378390,19,232,model-chatgpt,interactive,950,145,,,
burstgpt-000409,378420,28,53,model-chatgpt,interactive,950,145,,,
burstgpt-000410,378630,27,209,model-gpt-4,interactive,950,145,,,
burstgpt-000411,378680,79,62,model-chatgpt,interactive,950,145,,,
burstgpt-000412,378740,36,513,model-chatgpt,interactive,950,145,,,
burstgpt-000413,378740,268,32,model-chatgpt,interactive,950,145,,,
burstgpt-000414,378810,244,65,model-gpt-4,interactive,950,145,,,
burstgpt-000415,379090,91,63,model-gpt-4,interactive,950,145,,,
burstgpt-000416,379240,170,42,model-gpt-4,interactive,950,145,,,
burstgpt-000417,379770,258,171,model-gpt-4,interactive,950,145,,,
burstgpt-000418,379920,40,2048,model-chatgpt,interactive,950,145,,,
burstgpt-000419,380120,989,206,model-chatgpt,interactive,950,145,,,
burstgpt-000420,380140,536,236,model-gpt-4,interactive,950,145,,,
burstgpt-000421,380230,580,56,model-chatgpt,interactive,950,145,,,
burstgpt-000422,380250,815,433,model-chatgpt,interactive,950,145,,,
burstgpt-000423,380360,359,22,model-gpt-4,interactive,950,145,,,
burstgpt-000424,380370,35,452,model-chatgpt,interactive,950,145,,,
burstgpt-000425,380490,524,716,model-chatgpt,interactive,950,145,,,
burstgpt-000426,380570,1275,694,model-chatgpt,interactive,950,145,,,
burstgpt-000427,380640,472,213,model-gpt-4,interactive,950,145,,,
burstgpt-000428,380650,437,31,model-gpt-4,interactive,950,145,,,
burstgpt-000429,380680,1130,519,model-chatgpt,interactive,950,145,,,
burstgpt-000430,380690,19,307,model-gpt-4,interactive,950,145,,,
burstgpt-000431,380860,1263,707,model-chatgpt,interactive,950,145,,,
burstgpt-000432,380990,13,68,model-chatgpt,interactive,950,145,,,
burstgpt-000433,381000,374,827,model-chatgpt,interactive,950,145,,,
burstgpt-000434,381090,100,8,model-chatgpt,interactive,950,145,,,
burstgpt-000435,381460,338,71,model-gpt-4,interactive,950,145,,,
burstgpt-000436,381670,426,369,model-gpt-4,interactive,950,145,,,
burstgpt-000437,381740,1965,516,model-chatgpt,interactive,950,145,,,
burstgpt-000438,382100,114,366,model-chatgpt,interactive,950,145,,,
burstgpt-000439,382300,517,27,model-gpt-4,interactive,950,145,,,
burstgpt-000440,382510,46,462,model-gpt-4,interactive,950,145,,,
burstgpt-000441,382640,63,388,model-chatgpt,interactive,950,145,,,
burstgpt-000442,383040,1299,267,model-chatgpt,interactive,950,145,,,
burstgpt-000443,383130,355,456,model-chatgpt,interactive,950,145,,,
burstgpt-000444,383160,1422,348,model-gpt-4,interactive,950,145,,,
burstgpt-000445,383400,492,536,model-chatgpt,interactive,950,145,,,
burstgpt-000446,383490,599,112,model-gpt-4,interactive,950,145,,,
burstgpt-000447,383660,1676,559,model-chatgpt,interactive,950,145,,,
burstgpt-000448,384220,72,15,model-chatgpt,interactive,950,145,,,
burstgpt-000449,384440,13,85,model-gpt-4,interactive,950,145,,,
burstgpt-000450,384520,157,11,model-chatgpt,interactive,950,145,,,
burstgpt-000451,384620,32,176,model-chatgpt,interactive,950,145,,,
burstgpt-000452,384740,255,17,model-chatgpt,interactive,950,145,,,
burstgpt-000453,384870,353,19,model-chatgpt,interactive,950,145,,,
burstgpt-000454,384960,454,14,model-chatgpt,interactive,950,145,,,
burstgpt-000455,385080,288,252,model-chatgpt,interactive,950,145,,,
burstgpt-000456,385100,668,473,model-gpt-4,interactive,950,145,,,
burstgpt-000457,385200,321,851,model-chatgpt,interactive,950,145,,,
burstgpt-000458,385860,516,647,model-chatgpt,interactive,950,145,,,
burstgpt-000459,385950,22,242,model-gpt-4,interactive,950,145,,,
burstgpt-000460,386120,52,180,model-gpt-4,interactive,950,145,,,
burstgpt-000461,386150,86,577,model-chatgpt,interactive,950,145,,,
burstgpt-000462,386440,36,19,model-chatgpt,interactive,950,145,,,
burstgpt-000463,386750,86,411,model-gpt-4,interactive,950,145,,,
burstgpt-000464,387010,491,179,model-gpt-4,interactive,950,145,,,
burstgpt-000465,387150,2016,182,model-chatgpt,interactive,950,145,,,
burstgpt-000466,387170,10,85,model-gpt-4,interactive,950,145,,,
burstgpt-000467,387460,1276,213,model-chatgpt,interactive,950,145,,,
burstgpt-000468,387640,122,10,model-gpt-4,interactive,950,145,,,
burstgpt-000469,387880,1042,20,model-chatgpt,interactive,950,145,,,
burstgpt-000470,387930,68,427,model-gpt-4,interactive,950,145,,,
burstgpt-000471,388320,1180,524,model-chatgpt,interactive,950,145,,,
burstgpt-000472,388320,99,112,model-gpt-4,interactive,950,145,,,
burstgpt-000473,389110,1711,220,model-chatgpt,interactive,950,145,,,
burstgpt-000474,389130,37,558,model-gpt-4,interactive,950,145,,,
burstgpt-000475,389150,242,94,model-gpt-4,interactive,950,145,,,
burstgpt-000476,389230,169,18,model-gpt-4,interactive,950,145,,,
burstgpt-000477,389270,1269,87,model-chatgpt,interactive,950,145,,,
burstgpt-000478,389320,764,225,model-gpt-4,interactive,950,145,,,
burstgpt-000479,389530,384,231,model-gpt-4,interactive,950,145,,,
burstgpt-000480,389650,1912,99,model-chatgpt,interactive,950,145,,,
burstgpt-000481,389700,47,600,model-chatgpt,interactive,950,145,,,
burstgpt-000482,389720,717,133,model-gpt-4,interactive,950,145,,,
burstgpt-000483,389840,81,420,model-gpt-4,interactive,950,145,,,
burstgpt-000484,390310,648,377,model-gpt-4,interactive,950,145,,,
burstgpt-000485,390530,1462,175,model-chatgpt,interactive,950,145,,,
burstgpt-000486,390680,150,331,model-chatgpt,interactive,950,145,,,
burstgpt-000487,390890,1462,420,model-chatgpt,interactive,950,145,,,
burstgpt-000488,391070,1069,366,model-gpt-4,interactive,950,145,,,
burstgpt-000489,391380,1030,461,model-chatgpt,interactive,950,145,,,
burstgpt-000490,391430,1450,483,model-chatgpt,interactive,950,145,,,
burstgpt-000491,391640,1317,191,model-chatgpt,interactive,950,145,,,
burstgpt-000492,391740,529,48,model-chatgpt,interactive,950,145,,,
burstgpt-000493,391780,183,72,model-chatgpt,interactive,950,145,,,
burstgpt-000494,392020,2039,571,model-chatgpt,interactive,950,145,,,
burstgpt-000495,392180,1286,444,model-chatgpt,interactive,950,145,,,
burstgpt-000496,392430,1382,288,model-chatgpt,interactive,950,145,,,
burstgpt-000497,392570,1387,131,model-chatgpt,interactive,950,145,,,
burstgpt-000498,392630,550,394,model-gpt-4,interactive,950,145,,,
burstgpt-000499,392760,21,16,model-chatgpt,interactive,950,145,,,
burstgpt-000500,393280,361,721,model-chatgpt,interactive,950,145,,,
burstgpt-000501,393720,1278,477,model-chatgpt,interactive,950,145,,,
burstgpt-000502,394340,328,8,model-gpt-4,interactive,950,145,,,
burstgpt-000503,394490,16,105,model-chatgpt,interactive,950,145,,,
burstgpt-000504,394520,1476,146,model-chatgpt,interactive,950,145,,,
burstgpt-000505,394620,995,517,model-gpt-4,interactive,950,145,,,
burstgpt-000506,394730,139,224,model-chatgpt,interactive,950,145,,,
burstgpt-000507,394960,13,357,model-chatgpt,interactive,950,145,,,
burstgpt-000508,395070,59,81,model-chatgpt,interactive,950,145,,,
burstgpt-000509,395220,387,475,model-chatgpt,interactive,950,145,,,
burstgpt-000510,395530,21,109,model-chatgpt,interactive,950,145,,,
burstgpt-000511,395660,132,68,model-chatgpt,interactive,950,145,,,
burstgpt-000512,395700,12,260,model-chatgpt,interactive,950,145,,,
burstgpt-000513,395770,500,556,model-chatgpt,interactive,950,145,,,
burstgpt-000514,396010,893,377,model-chatgpt,interactive,950,145,,,
burstgpt-000515,396160,79,31,model-chatgpt,interactive,950,145,,,
burstgpt-000516,396290,119,48,model-chatgpt,interactive,950,145,,,
burstgpt-000517,396340,58,5,model-gpt-4,interactive,950,145,,,
burstgpt-000518,396450,117,5,model-gpt-4,interactive,950,145,,,
burstgpt-000519,396530,288,178,model-gpt-4,interactive,950,145,,,
burstgpt-000520,396530,1590,556,model-chatgpt,interactive,950,145,,,
burstgpt-000521,396720,14,15,model-chatgpt,interactive,950,145,,,
burstgpt-000522,396810,1308,624,model-chatgpt,interactive,950,145,,,
burstgpt-000523,396820,67,44,model-chatgpt,interactive,950,145,,,
burstgpt-000524,396890,137,162,model-gpt-4,interactive,950,145,,,
burstgpt-000525,396930,16,272,model-gpt-4,interactive,950,145,,,
burstgpt-000526,397200,15,104,model-gpt-4,interactive,950,145,,,
burstgpt-000527,397460,1521,973,model-chatgpt,interactive,950,145,,,
burstgpt-000528,397570,1058,22,model-chatgpt,interactive,950,145,,,
burstgpt-000529,397590,194,177,model-chatgpt,interactive,950,145,,,
burstgpt-000530,397600,18,239,model-chatgpt,interactive,950,145,,,
burstgpt-000531,397750,560,264,model-gpt-4,interactive,950,145,,,
burstgpt-000532,397900,10,64,model-gpt-4,interactive,950,145,,,
burstgpt-000533,398130,1642,1046,model-chatgpt,interactive,950,145,,,
burstgpt-000534,398420,224,294,model-gpt-4,interactive,950,145,,,
burstgpt-000535,398470,212,97,model-chatgpt,interactive,950,145,,,
burstgpt-000536,398560,1866,717,model-chatgpt,interactive,950,145,,,
burstgpt-000537,398590,155,200,model-chatgpt,interactive,950,145,,,
burstgpt-000538,398720,247,216,model-chatgpt,interactive,950,145,,,
burstgpt-000539,398790,29,174,model-gpt-4,interactive,950,145,,,
burstgpt-000540,398980,654,49,model-gpt-4,interactive,950,145,,,
burstgpt-000541,399290,954,250,model-gpt-4,interactive,950,145,,,
burstgpt-000542,399340,727,254,model-gpt-4,interactive,950,145,,,
burstgpt-000543,399620,19,499,model-chatgpt,interactive,950,145,,,
burstgpt-000544,400160,45,31,model-chatgpt,interactive,950,145,,,
burstgpt-000545,400260,1770,194,model-chatgpt,interactive,950,145,,,
burstgpt-000546,400440,301,133,model-gpt-4,interactive,950,145,,,
burstgpt-000547,400500,76,442,model-chatgpt,interactive,950,145,,,
burstgpt-000548,401050,1779,549,model-chatgpt,interactive,950,145,,,
burstgpt-000549,401070,478,726,model-chatgpt,interactive,950,145,,,
burstgpt-000550,401610,1925,323,model-chatgpt,interactive,950,145,,,
burstgpt-000551,401650,23,336,model-chatgpt,interactive,950,145,,,
burstgpt-000552,401780,1532,335,model-chatgpt,interactive,950,145,,,
burstgpt-000553,401800,19,249,model-chatgpt,interactive,950,145,,,
burstgpt-000554,402020,372,354,model-chatgpt,interactive,950,145,,,
burstgpt-000555,402500,14,54,model-chatgpt,interactive,950,145,,,
burstgpt-000556,402690,1472,234,model-chatgpt,interactive,950,145,,,
burstgpt-000557,402740,26,530,model-chatgpt,interactive,950,145,,,
burstgpt-000558,402980,1421,520,model-chatgpt,interactive,950,145,,,
burstgpt-000559,403090,945,79,model-gpt-4,interactive,950,145,,,
burstgpt-000560,403310,1486,257,model-chatgpt,interactive,950,145,,,
burstgpt-000561,403320,773,367,model-gpt-4,interactive,950,145,,,
burstgpt-000562,403560,1260,268,model-chatgpt,interactive,950,145,,,
burstgpt-000563,404120,1215,185,model-chatgpt,interactive,950,145,,,
burstgpt-000564,404170,28,302,model-chatgpt,interactive,950,145,,,
burstgpt-000565,404490,949,208,model-chatgpt,interactive,950,145,,,
burstgpt-000566,404660,216,198,model-gpt-4,interactive,950,145,,,
burstgpt-000567,404720,20,418,model-chatgpt,interactive,950,145,,,
burstgpt-000568,404980,96,535,model-chatgpt,interactive,950,145,,,
burstgpt-000569,405400,1509,344,model-chatgpt,interactive,950,145,,,
burstgpt-000570,405530,359,380,model-gpt-4,interactive,950,145,,,
burstgpt-000571,405630,22,696,model-chatgpt,interactive,950,145,,,
burstgpt-000572,405660,1015,226,model-chatgpt,interactive,950,145,,,
burstgpt-000573,405760,898,429,model-chatgpt,interactive,950,145,,,
burstgpt-000574,405810,268,43,model-chatgpt,interactive,950,145,,,
burstgpt-000575,406100,217,210,model-chatgpt,interactive,950,145,,,
burstgpt-000576,406290,1144,309,model-chatgpt,interactive,950,145,,,
burstgpt-000577,406300,59,32,model-chatgpt,interactive,950,145,,,
burstgpt-000578,406310,739,313,model-chatgpt,interactive,950,145,,,
burstgpt-000579,406430,1809,618,model-chatgpt,interactive,950,145,,,
burstgpt-000580,406600,228,180,model-gpt-4,interactive,950,145,,,
burstgpt-000581,406690,49,535,model-chatgpt,interactive,950,145,,,
burstgpt-000582,406760,1559,303,model-chatgpt,interactive,950,145,,,
burstgpt-000583,407110,1866,563,model-chatgpt,interactive,950,145,,,
burstgpt-000584,408280,151,34,model-gpt-4,interactive,950,145,,,
burstgpt-000585,408510,272,184,model-chatgpt,interactive,950,145,,,
burstgpt-000586,408570,229,40,model-gpt-4,interactive,950,145,,,
burstgpt-000587,408650,1413,312,model-chatgpt,interactive,950,145,,,
burstgpt-000588,408770,1052,212,model-chatgpt,interactive,950,145,,,
burstgpt-000589,408790,962,384,model-chatgpt,interactive,950,145,,,
burstgpt-000590,408840,1335,340,model-chatgpt,interactive,950,145,,,
burstgpt-000591,408990,19,411,model-chatgpt,interactive,950,145,,,
burstgpt-000592,409030,461,250,model-chatgpt,interactive,950,145,,,
burstgpt-000593,409210,138,41,model-chatgpt,interactive,950,145,,,
burstgpt-000594,409250,149,17,model-chatgpt,interactive,950,145,,,
burstgpt-000595,409250,821,245,model-chatgpt,interactive,950,145,,,
burstgpt-000596,409480,1708,695,model-chatgpt,interactive,950,145,,,
burstgpt-000597,409530,651,235,model-chatgpt,interactive,950,145,,,
burstgpt-000598,409610,16,454,model-chatgpt,interactive,950,145,,,
burstgpt-000599,409910,21,260,model-chatgpt,interactive,950,145,,,
burstgpt-000600,410110,306,233,model-chatgpt,interactive,950,145,,,
burstgpt-000601,410300,228,41,model-chatgpt,interactive,950,145,,,
burstgpt-000602,410400,292,355,model-chatgpt,interactive,950,145,,,
burstgpt-000603,410410,16,380,model-chatgpt,interactive,950,145,,,
burstgpt-000604,410680,446,570,model-chatgpt,interactive,950,145,,,
burstgpt-000605,410780,1189,373,model-chatgpt,interactive,950,145,,,
burstgpt-000606,410940,1718,549,model-chatgpt,interactive,950,145,,,
burstgpt-000607,410970,1115,506,model-chatgpt,interactive,950,145,,,
burstgpt-000608,411000,1549,468,model-chatgpt,interactive,950,145,,,
burstgpt-000609,411090,932,147,model-chatgpt,interactive,950,145,,,
burstgpt-000610,411140,2554,340,model-gpt-4,interactive,950,145,,,
burstgpt-000611,411420,29,509,model-chatgpt,interactive,950,145,,,
burstgpt-000612,411710,164,111,model-chatgpt,interactive,950,145,,,
burstgpt-000613,411840,44,78,model-chatgpt,interactive,950,145,,,
burstgpt-000614,411880,1102,174,model-chatgpt,interactive,950,145,,,
burstgpt-000615,411890,72,167,model-gpt-4,interactive,950,145,,,
burstgpt-000616,411930,134,326,model-chatgpt,interactive,950,145,,,
burstgpt-000617,412030,16,458,model-chatgpt,interactive,950,145,,,
burstgpt-000618,412070,767,279,model-gpt-4,interactive,950,145,,,
burstgpt-000619,412120,66,178,model-chatgpt,interactive,950,145,,,
burstgpt-000620,412140,44,15,model-chatgpt,interactive,950,145,,,
burstgpt-000621,412260,262,121,model-chatgpt,interactive,950,145,,,
burstgpt-000622,412340,263,57,model-gpt-4,interactive,950,145,,,
burstgpt-000623,412380,474,431,model-chatgpt,interactive,950,145,,,
burstgpt-000624,412610,490,326,model-chatgpt,interactive,950,145,,,
burstgpt-000625,413040,416,297,model-chatgpt,interactive,950,145,,,
burstgpt-000626,413140,1293,311,model-chatgpt,interactive,950,145,,,
burstgpt-000627,413300,399,120,model-chatgpt,interactive,950,145,,,
burstgpt-000628,413400,1550,334,model-chatgpt,interactive,950,145,,,
burstgpt-000629,413460,106,23,model-chatgpt,interactive,950,145,,,
burstgpt-000630,413520,568,166,model-chatgpt,interactive,950,145,,,
burstgpt-000631,413630,463,104,model-chatgpt,interactive,950,145,,,
burstgpt-000632,413810,602,63,model-chatgpt,interactive,950,145,,,
burstgpt-000633,413920,1619,273,model-chatgpt,interactive,950,145,,,
burstgpt-000634,413970,413,99,model-chatgpt,interactive,950,145,,,
burstgpt-000635,414010,61,722,model-chatgpt,interactive,950,145,,,
burstgpt-000636,414010,580,165,model-chatgpt,interactive,950,145,,,
burstgpt-000637,414410,19,339,model-chatgpt,interactive,950,145,,,
burstgpt-000638,414590,163,397,model-chatgpt,interactive,950,145,,,
burstgpt-000639,414690,45,453,model-chatgpt,interactive,950,145,,,
burstgpt-000640,414810,1483,516,model-chatgpt,interactive,950,145,,,
burstgpt-000641,414840,28,388,model-chatgpt,interactive,950,145,,,
burstgpt-000642,414860,380,389,model-chatgpt,interactive,950,145,,,
burstgpt-000643,415440,1253,497,model-chatgpt,interactive,950,145,,,
burstgpt-000644,415440,1333,330,model-chatgpt,interactive,950,145,,,
burstgpt-000645,415440,745,137,model-chatgpt,interactive,950,145,,,
burstgpt-000646,415480,719,297,model-chatgpt,interactive,950,145,,,
burstgpt-000647,415530,199,59,model-chatgpt,interactive,950,145,,,
burstgpt-000648,416010,26,349,model-gpt-4,interactive,950,145,,,
burstgpt-000649,416080,905,116,model-chatgpt,interactive,950,145,,,
burstgpt-000650,416110,25,4,model-gpt-4,interactive,950,145,,,
burstgpt-000651,416120,1002,204,model-chatgpt,interactive,950,145,,,
burstgpt-000652,416190,63,548,model-chatgpt,interactive,950,145,,,
burstgpt-000653,416210,46,3,model-gpt-4,interactive,950,145,,,
burstgpt-000654,416240,1623,684,model-chatgpt,interactive,950,145,,,
burstgpt-000655,416270,997,393,model-chatgpt,interactive,950,145,,,
burstgpt-000656,416350,789,344,model-chatgpt,interactive,950,145,,,
burstgpt-000657,416360,64,4,model-gpt-4,interactive,950,145,,,
burstgpt-000658,416440,607,12,model-gpt-4,interactive,950,145,,,
burstgpt-000659,416610,951,188,model-chatgpt,interactive,950,145,,,
burstgpt-000660,416610,573,385,model-chatgpt,interactive,950,145,,,
burstgpt-000661,416810,991,43,model-chatgpt,interactive,950,145,,,
burstgpt-000662,416820,1122,130,model-chatgpt,interactive,950,145,,,
burstgpt-000663,416830,26,94,model-chatgpt,interactive,950,145,,,
burstgpt-000664,416960,84,30,model-gpt-4,interactive,950,145,,,
burstgpt-000665,417060,140,350,model-chatgpt,interactive,950,145,,,
burstgpt-000666,417110,1168,527,model-chatgpt,interactive,950,145,,,
burstgpt-000667,417460,908,115,model-chatgpt,interactive,950,145,,,
burstgpt-000668,417490,416,353,model-gpt-4,interactive,950,145,,,
burstgpt-000669,417700,28,20,model-chatgpt,interactive,950,145,,,
burstgpt-000670,417790,1700,565,model-chatgpt,interactive,950,145,,,
burstgpt-000671,417870,984,540,model-chatgpt,interactive,950,145,,,
burstgpt-000672,417920,767,291,model-chatgpt,interactive,950,145,,,
burstgpt-000673,417940,66,8,model-chatgpt,interactive,950,145,,,
burstgpt-000674,418040,1165,398,model-chatgpt,interactive,950,145,,,
burstgpt-000675,418090,103,19,model-chatgpt,interactive,950,145,,,
burstgpt-000676,418440,1026,447,model-chatgpt,interactive,950,145,,,
burstgpt-000677,418820,166,280,model-gpt-4,interactive,950,145,,,
burstgpt-000678,418840,523,203,model-chatgpt,interactive,950,145,,,
burstgpt-000679,418990,805,139,model-gpt-4,interactive,950,145,,,
burstgpt-000680,419120,1454,311,model-chatgpt,interactive,950,145,,,
burstgpt-000681,419190,1609,524,model-chatgpt,interactive,950,145,,,
burstgpt-000682,419310,1100,520,model-chatgpt,interactive,950,145,,,
burstgpt-000683,419320,48,336,model-gpt-4,interactive,950,145,,,
burstgpt-000684,419360,46,491,model-chatgpt,interactive,950,145,,,
burstgpt-000685,419510,561,434,model-chatgpt,interactive,950,145,,,
burstgpt-000686,419650,1023,443,model-chatgpt,interactive,950,145,,,
burstgpt-000687,419680,1083,223,model-chatgpt,interactive,950,145,,,
burstgpt-000688,419700,1929,377,model-chatgpt,interactive,950,145,,,
burstgpt-000689,420310,1745,499,model-chatgpt,interactive,950,145,,,
burstgpt-000690,420420,978,85,model-chatgpt,interactive,950,145,,,
burstgpt-000691,420470,28,288,model-chatgpt,interactive,950,145,,,
burstgpt-000692,420500,156,24,model-chatgpt,interactive,950,145,,,
burstgpt-000693,420650,334,426,model-chatgpt,interactive,950,145,,,
burstgpt-000694,420750,784,536,model-chatgpt,interactive,950,145,,,
burstgpt-000695,420810,841,322,model-chatgpt,interactive,950,145,,,
burstgpt-000696,420890,1350,629,model-chatgpt,interactive,950,145,,,
burstgpt-000697,421150,667,536,model-chatgpt,interactive,950,145,,,
burstgpt-000698,421180,24,6,model-chatgpt,interactive,950,145,,,
burstgpt-000699,421190,202,11,model-chatgpt,interactive,950,145,,,
burstgpt-000700,421420,1993,462,model-chatgpt,interactive,950,145,,,
burstgpt-000701,421570,48,183,model-gpt-4,interactive,950,145,,,
burstgpt-000702,421620,1195,430,model-chatgpt,interactive,950,145,,,
burstgpt-000703,422080,1777,638,model-chatgpt,interactive,950,145,,,
burstgpt-000704,422090,892,121,model-chatgpt,interactive,950,145,,,
burstgpt-000705,422340,1869,609,model-chatgpt,interactive,950,145,,,
burstgpt-000706,422520,267,167,model-gpt-4,interactive,950,145,,,
burstgpt-000707,422650,1244,854,model-chatgpt,interactive,950,145,,,
burstgpt-000708,422750,1847,556,model-chatgpt,interactive,950,145,,,
burstgpt-000709,422910,185,543,model-chatgpt,interactive,950,145,,,
burstgpt-000710,422920,23,404,model-chatgpt,interactive,950,145,,,
burstgpt-000711,422950,38,560,model-chatgpt,interactive,950,145,,,
burstgpt-000712,423080,878,96,model-chatgpt,interactive,950,145,,,
burstgpt-000713,423120,1945,657,model-chatgpt,interactive,950,145,,,
burstgpt-000714,423120,39,22,model-chatgpt,interactive,950,145,,,
burstgpt-000715,423180,177,5,model-chatgpt,interactive,950,145,,,
burstgpt-000716,423210,26,696,model-chatgpt,interactive,950,145,,,
burstgpt-000717,423230,1649,341,model-chatgpt,interactive,950,145,,,
burstgpt-000718,423330,626,433,model-chatgpt,interactive,950,145,,,
burstgpt-000719,423340,1182,651,model-chatgpt,interactive,950,145,,,
burstgpt-000720,423600,208,22,model-chatgpt,interactive,950,145,,,
burstgpt-000721,423660,294,102,model-chatgpt,interactive,950,145,,,
burstgpt-000722,423670,103,30,model-chatgpt,interactive,950,145,,,
burstgpt-000723,423670,1938,578,model-chatgpt,interactive,950,145,,,
burstgpt-000724,423740,1531,76,model-chatgpt,interactive,950,145,,,
burstgpt-000725,423840,1081,490,model-chatgpt,interactive,950,145,,,
burstgpt-000726,423940,20,106,model-chatgpt,interactive,950,145,,,
burstgpt-000727,423990,1925,580,model-chatgpt,interactive,950,145,,,
burstgpt-000728,424020,1592,529,model-chatgpt,interactive,950,145,,,
burstgpt-000729,424230,172,10,model-chatgpt,interactive,950,145,,,
burstgpt-000730,424270,1947,556,model-chatgpt,interactive,950,145,,,
burstgpt-000731,424370,793,339,model-gpt-4,interactive,950,145,,,
burstgpt-000732,424520,614,197,model-chatgpt,interactive,950,145,,,
burstgpt-000733,424610,1855,569,model-chatgpt,interactive,950,145,,,
burstgpt-000734,424870,1004,7,model-chatgpt,interactive,950,145,,,
burstgpt-000735,425040,1874,547,model-chatgpt,interactive,950,145,,,
burstgpt-000736,425210,267,58,model-chatgpt,interactive,950,145,,,
burstgpt-000737,425260,1844,592,model-chatgpt,interactive,950,145,,,
burstgpt-000738,425270,177,11,model-chatgpt,interactive,950,145,,,
burstgpt-000739,425450,191,922,model-chatgpt,interactive,950,145,,,
burstgpt-000740,425450,1589,396,model-chatgpt,interactive,950,145,,,
burstgpt-000741,425460,50,4,model-chatgpt,interactive,950,145,,,
burstgpt-000742,425520,1877,674,model-chatgpt,interactive,950,145,,,
burstgpt-000743,425690,139,140,model-chatgpt,interactive,950,145,,,
burstgpt-000744,425820,744,137,model-gpt-4,interactive,950,145,,,
burstgpt-000745,426150,720,56,model-chatgpt,interactive,950,145,,,
burstgpt-000746,426780,404,50,model-chatgpt,interactive,950,145,,,
burstgpt-000747,427330,472,59,model-chatgpt,interactive,950,145,,,
burstgpt-000748,428510,12,26,model-chatgpt,interactive,950,145,,,
burstgpt-000749,428540,193,431,model-chatgpt,interactive,950,145,,,
burstgpt-000750,428600,21,274,model-gpt-4,interactive,950,145,,,
burstgpt-000751,428720,1655,402,model-chatgpt,interactive,950,145,,,
burstgpt-000752,428990,530,36,model-chatgpt,interactive,950,145,,,
burstgpt-000753,429080,25,250,model-chatgpt,interactive,950,145,,,
burstgpt-000754,429260,1252,209,model-chatgpt,interactive,950,145,,,
burstgpt-000755,429560,320,470,model-chatgpt,interactive,950,145,,,
burstgpt-000756,429680,73,175,model-chatgpt,interactive,950,145,,,
burstgpt-000757,429690,1941,691,model-chatgpt,interactive,950,145,,,
burstgpt-000758,429840,1011,65,model-gpt-4,interactive,950,145,,,
burstgpt-000759,429870,277,25,model-chatgpt,interactive,950,145,,,
burstgpt-000760,430280,556,15,model-chatgpt,interactive,950,145,,,
burstgpt-000761,430410,265,299,model-chatgpt,interactive,950,145,,,
burstgpt-000762,430420,1092,24,model-gpt-4,interactive,950,145,,,
burstgpt-000763,430580,1287,354,model-chatgpt,interactive,950,145,,,
burstgpt-000764,430710,219,80,model-chatgpt,interactive,950,145,,,
burstgpt-000765,430830,110,77,model-chatgpt,interactive,950,145,,,
burstgpt-000766,431090,305,96,model-chatgpt,interactive,950,145,,,
burstgpt-000767,431100,589,507,model-chatgpt,interactive,950,145,,,
burstgpt-000768,431130,842,667,model-chatgpt,interactive,950,145,,,
burstgpt-000769,431380,1542,249,model-chatgpt,interactive,950,145,,,
burstgpt-000770,431670,1141,211,model-chatgpt,interactive,950,145,,,
burstgpt-000771,431780,384,88,model-chatgpt,interactive,950,145,,,
burstgpt-000772,431960,38,52,model-chatgpt,interactive,950,145,,,
burstgpt-000773,432390,525,58,model-chatgpt,interactive,950,145,,,
burstgpt-000774,433290,1523,370,model-chatgpt,interactive,950,145,,,
burstgpt-000775,433720,14,98,model-gpt-4,interactive,950,145,,,
burstgpt-000776,434580,1494,208,model-chatgpt,interactive,950,145,,,
burstgpt-000777,434790,1645,190,model-chatgpt,interactive,950,145,,,
burstgpt-000778,434970,1395,157,model-chatgpt,interactive,950,145,,,
burstgpt-000779,435380,1245,386,model-chatgpt,interactive,950,145,,,
burstgpt-000780,435390,1000,381,model-chatgpt,interactive,950,145,,,
burstgpt-000781,435600,1497,398,model-chatgpt,interactive,950,145,,,
burstgpt-000782,435740,787,312,model-gpt-4,interactive,950,145,,,
burstgpt-000783,436140,1804,685,model-chatgpt,interactive,950,145,,,
burstgpt-000784,436540,209,528,model-chatgpt,interactive,950,145,,,
burstgpt-000785,436560,2026,652,model-chatgpt,interactive,950,145,,,
